ts,direction,level
2024-02-28 03:00:00+00:00,-1,2040.5
2024-02-28 11:00:00+00:00,1,2035.4
2024-02-28 15:00:00+00:00,-1,2042.75
2024-02-28 20:30:00+00:00,1,2042.1
2024-02-29 10:00:00+00:00,-1,2043.2
2024-02-29 14:00:00+00:00,1,2048.45
2024-02-29 16:30:00+00:00,-1,2055.35
2024-03-01 02:30:00+00:00,1,2053.25
2024-03-01 05:00:00+00:00,-1,2054.15
2024-03-01 06:30:00+00:00,1,2054.25
2024-03-01 08:00:00+00:00,-1,2054.3
2024-03-01 09:30:00+00:00,1,2051.1
2024-03-01 13:00:00+00:00,-1,2061.5
2024-03-01 15:30:00+00:00,1,2066.9
2024-03-04 01:30:00+00:00,-1,2090.55
2024-03-04 07:00:00+00:00,1,2091.8
2024-03-04 21:30:00+00:00,-1,2124.9
2024-03-05 04:30:00+00:00,1,2122.0
2024-03-05 20:00:00+00:00,-1,2139.1499999999996
2024-03-06 07:00:00+00:00,1,2135.0
2024-03-06 08:30:00+00:00,-1,2135.8
2024-03-06 11:30:00+00:00,1,2135.8
2024-03-06 19:30:00+00:00,-1,2154.15
2024-03-07 03:00:00+00:00,1,2156.1
2024-03-07 06:00:00+00:00,-1,2163.0
2024-03-07 10:00:00+00:00,1,2163.6499999999996
2024-03-07 14:30:00+00:00,-1,2164.35
2024-03-07 19:30:00+00:00,1,2166.05
2024-03-08 02:00:00+00:00,-1,2165.8
2024-03-08 06:30:00+00:00,1,2165.75
2024-03-08 18:30:00+00:00,-1,2187.95
2024-03-10 22:00:00+00:00,1,2185.2
2024-03-11 01:30:00+00:00,-1,2189.1
2024-03-11 04:00:00+00:00,1,2185.95
2024-03-11 06:00:00+00:00,-1,2186.25
2024-03-11 19:00:00+00:00,1,2186.75
2024-03-12 01:00:00+00:00,-1,2188.25
2024-03-12 07:30:00+00:00,1,2182.05
2024-03-12 11:30:00+00:00,-1,2180.4
2024-03-12 20:00:00+00:00,1,2161.1499999999996
2024-03-14 03:00:00+00:00,-1,2178.35
2024-03-15 01:00:00+00:00,1,2166.3
2024-03-15 11:30:00+00:00,-1,2172.35
2024-03-18 10:30:00+00:00,1,2159.05
2024-03-19 05:30:00+00:00,-1,2162.55
2024-03-19 17:30:00+00:00,1,2158.9
2024-03-20 00:00:00+00:00,-1,2160.45
2024-03-20 01:30:00+00:00,1,2160.8
2024-03-20 05:00:00+00:00,-1,2161.0
2024-03-20 14:00:00+00:00,1,2159.55
2024-03-21 00:30:00+00:00,-1,2202.9
2024-03-21 01:30:00+00:00,1,2202.7
2024-03-21 08:30:00+00:00,-1,2207.5
2024-03-21 10:30:00+00:00,1,2208.75
2024-03-21 13:30:00+00:00,-1,2204.75
2024-03-21 16:30:00+00:00,1,2177.6499999999996
2024-03-22 02:00:00+00:00,-1,2182.1
2024-03-22 12:30:00+00:00,1,2171.15
2024-03-22 15:30:00+00:00,-1,2171.85
2024-03-22 18:30:00+00:00,1,2162.8
2024-03-25 00:30:00+00:00,-1,2167.7
2024-03-25 01:30:00+00:00,1,2170.15
2024-03-25 03:30:00+00:00,-1,2174.95
2024-03-25 10:00:00+00:00,1,2168.05
2024-03-26 01:30:00+00:00,-1,2173.05
2024-03-26 08:30:00+00:00,1,2176.1
2024-03-26 12:30:00+00:00,-1,2217.3
2024-03-27 03:30:00+00:00,1,2197.8999999999996
2024-03-27 05:30:00+00:00,-1,2198.45
2024-03-27 10:00:00+00:00,1,2205.7
2024-03-27 12:00:00+00:00,-1,2212.1
2024-03-27 14:00:00+00:00,1,2209.2
2024-03-27 15:30:00+00:00,-1,2211.55
2024-03-27 16:30:00+00:00,1,2211.45
2024-03-27 18:00:00+00:00,-1,2211.6000000000004
2024-03-27 19:00:00+00:00,1,2211.4
2024-03-27 22:30:00+00:00,-1,2214.15
2024-03-28 02:30:00+00:00,1,2212.3
2024-03-28 07:30:00+00:00,-1,2215.8
2024-03-28 10:00:00+00:00,1,2217.25
2024-04-01 09:30:00+00:00,-1,2275.8500000000004
2024-04-01 13:00:00+00:00,1,2271.5
2024-04-01 14:00:00+00:00,-1,2270.4
2024-04-01 20:00:00+00:00,1,2262.85
2024-04-01 23:30:00+00:00,-1,2272.3
2024-04-02 03:00:00+00:00,1,2271.5
2024-04-02 04:00:00+00:00,-1,2272.8999999999996
2024-04-02 05:00:00+00:00,1,2273.5
2024-04-02 15:00:00+00:00,-1,2282.8
2024-04-02 18:00:00+00:00,1,2284.75
2024-04-03 05:00:00+00:00,-1,2304.6499999999996
2024-04-03 16:30:00+00:00,1,2310.5
2024-04-04 06:00:00+00:00,-1,2317.0
2024-04-04 14:30:00+00:00,1,2311.0
2024-04-04 19:30:00+00:00,-1,2316.3
2024-04-05 03:30:00+00:00,1,2293.5
2024-04-05 19:30:00+00:00,-1,2343.8
2024-04-05 20:30:00+00:00,1,2343.45
2024-04-07 22:30:00+00:00,-1,2337.4
2024-04-08 01:30:00+00:00,1,2330.7
2024-04-08 06:00:00+00:00,-1,2356.2
2024-04-08 10:30:00+00:00,1,2357.75
2024-04-08 12:30:00+00:00,-1,2352.65
2024-04-08 17:30:00+00:00,1,2349.6499999999996
2024-04-09 10:30:00+00:00,-1,2379.5
2024-04-09 13:30:00+00:00,1,2370.75
2024-04-09 15:00:00+00:00,-1,2373.1000000000004
2024-04-09 20:00:00+00:00,1,2368.7
2024-04-10 01:00:00+00:00,-1,2370.6499999999996
2024-04-10 04:30:00+00:00,1,2371.2
2024-04-10 09:30:00+00:00,-1,2369.95
2024-04-10 14:30:00+00:00,1,2358.45
2024-04-10 15:30:00+00:00,-1,2361.45
2024-04-10 20:30:00+00:00,1,2349.55
2024-04-11 08:30:00+00:00,-1,2351.8
2024-04-11 11:00:00+00:00,1,2354.4
2024-04-11 14:30:00+00:00,-1,2357.85
2024-04-11 16:00:00+00:00,1,2359.85
2024-04-12 04:00:00+00:00,-1,2404.8
2024-04-12 07:00:00+00:00,1,2408.3
2024-04-12 11:30:00+00:00,-1,2413.55
2024-04-12 14:00:00+00:00,1,2417.65
2024-04-12 15:30:00+00:00,-1,2423.55
2024-04-14 22:00:00+00:00,1,2362.45
2024-04-15 01:00:00+00:00,-1,2375.75
2024-04-15 02:30:00+00:00,1,2374.3
2024-04-15 07:00:00+00:00,-1,2373.25
2024-04-15 11:00:00+00:00,1,2370.2
2024-04-15 14:00:00+00:00,-1,2366.95
2024-04-15 17:00:00+00:00,1,2369.6
2024-04-16 06:30:00+00:00,-1,2399.3999999999996
2024-04-16 15:00:00+00:00,1,2391.3
2024-04-16 20:00:00+00:00,-1,2407.6
2024-04-17 08:00:00+00:00,1,2398.1000000000004
2024-04-17 10:30:00+00:00,-1,2406.55
2024-04-17 13:30:00+00:00,1,2402.25
2024-04-17 16:30:00+00:00,-1,2397.2
2024-04-18 02:30:00+00:00,1,2384.25
2024-04-19 03:00:00+00:00,-1,2418.1499999999996
2024-04-19 07:00:00+00:00,1,2400.1499999999996
2024-04-19 08:00:00+00:00,-1,2400.3
2024-04-19 17:00:00+00:00,1,2410.85
2024-04-19 18:00:00+00:00,-1,2411.25
2024-04-23 07:30:00+00:00,1,2319.2
2024-04-23 09:00:00+00:00,-1,2318.1
2024-04-23 12:30:00+00:00,1,2317.8500000000004
2024-04-23 19:00:00+00:00,-1,2339.5
2024-04-24 03:30:00+00:00,1,2336.25
2024-04-24 07:30:00+00:00,-1,2337.1
2024-04-24 13:00:00+00:00,1,2330.2
2024-04-24 16:00:00+00:00,-1,2341.15
2024-04-25 05:30:00+00:00,1,2327.85
2024-04-25 23:30:00+00:00,-1,2343.8
2024-04-26 02:00:00+00:00,1,2342.75
2024-04-26 15:00:00+00:00,-1,2348.8999999999996
2024-04-29 04:00:00+00:00,1,2338.15
2024-04-29 12:00:00+00:00,-1,2350.2
2024-04-29 16:30:00+00:00,1,2352.05
2024-04-29 19:30:00+00:00,-1,2348.45
2024-05-01 09:30:00+00:00,1,2297.5
2024-05-01 17:30:00+00:00,-1,2313.25
2024-05-01 18:30:00+00:00,1,2315.05
2024-05-02 03:00:00+00:00,-1,2330.45
2024-05-02 15:00:00+00:00,1,2309.65
2024-05-02 19:30:00+00:00,-1,2314.6499999999996
2024-05-03 05:00:00+00:00,1,2313.85
2024-05-03 06:30:00+00:00,-1,2312.6499999999996
2024-05-03 13:00:00+00:00,1,2308.65
2024-05-05 23:30:00+00:00,-1,2309.75
2024-05-06 01:00:00+00:00,1,2304.25
2024-05-07 02:00:00+00:00,-1,2332.95
2024-05-07 13:00:00+00:00,1,2323.2
2024-05-08 01:30:00+00:00,-1,2321.6
2024-05-08 03:00:00+00:00,1,2320.05
2024-05-08 06:30:00+00:00,-1,2325.0
2024-05-08 09:00:00+00:00,1,2314.9
2024-05-08 13:30:00+00:00,-1,2320.95
2024-05-08 14:30:00+00:00,1,2321.6
2024-05-08 17:30:00+00:00,-1,2323.55
2024-05-09 03:30:00+00:00,1,2318.55
2024-05-09 07:30:00+00:00,-1,2319.3500000000004
2024-05-09 11:00:00+00:00,1,2317.2
2024-05-10 12:30:00+00:00,-1,2377.3
2024-05-10 17:00:00+00:00,1,2372.95
2024-05-10 19:00:00+00:00,-1,2374.3999999999996
2024-05-13 00:30:00+00:00,1,2367.95
2024-05-13 01:30:00+00:00,-1,2367.15
2024-05-13 22:30:00+00:00,1,2343.15
2024-05-14 06:30:00+00:00,-1,2347.6000000000004
2024-05-14 09:00:00+00:00,1,2347.6000000000004
2024-05-15 05:00:00+00:00,-1,2363.65
2024-05-15 06:00:00+00:00,1,2362.6
2024-05-15 10:00:00+00:00,-1,2376.6499999999996
2024-05-15 15:00:00+00:00,1,2376.15
2024-05-16 06:00:00+00:00,-1,2394.8500000000004
2024-05-16 15:30:00+00:00,1,2382.9
2024-05-16 20:00:00+00:00,-1,2383.3
2024-05-16 22:30:00+00:00,1,2382.1
2024-05-17 08:00:00+00:00,-1,2389.35
2024-05-17 11:00:00+00:00,1,2389.05
2024-05-20 10:30:00+00:00,-1,2444.55
2024-05-20 15:00:00+00:00,1,2425.75
2024-05-20 19:30:00+00:00,-1,2436.7
2024-05-21 19:30:00+00:00,1,2425.8
2024-05-21 20:30:00+00:00,-1,2426.45
2024-05-23 04:00:00+00:00,1,2373.55
2024-05-23 05:30:00+00:00,-1,2373.4
2024-05-23 09:00:00+00:00,1,2360.3500000000004
2024-05-23 17:00:00+00:00,-1,2344.8
2024-05-24 01:30:00+00:00,1,2332.8999999999996
2024-05-24 02:30:00+00:00,-1,2333.2
2024-05-24 04:30:00+00:00,1,2332.75
2024-05-24 15:30:00+00:00,-1,2337.25
2024-05-24 18:30:00+00:00,1,2335.6000000000004
2024-05-24 19:30:00+00:00,-1,2335.55
2024-05-26 22:30:00+00:00,1,2336.6499999999996
2024-05-27 00:00:00+00:00,-1,2339.0
2024-05-27 01:30:00+00:00,1,2339.05
2024-05-27 04:30:00+00:00,-1,2345.05
2024-05-27 08:30:00+00:00,1,2342.55
2024-05-27 22:00:00+00:00,-1,2354.8
2024-05-28 12:00:00+00:00,1,2346.8
2024-05-28 17:00:00+00:00,-1,2357.8
2024-05-30 04:00:00+00:00,1,2332.0
2024-05-30 05:30:00+00:00,-1,2331.45
2024-05-30 07:00:00+00:00,1,2329.55
2024-05-30 10:00:00+00:00,-1,2331.8
2024-05-30 11:00:00+00:00,1,2332.85
2024-05-30 18:00:00+00:00,-1,2366.0
2024-05-31 13:00:00+00:00,1,2369.95
2024-05-31 14:00:00+00:00,-1,2372.15
2024-05-31 20:00:00+00:00,1,2345.8
2024-06-02 22:30:00+00:00,-1,2347.35
2024-06-03 07:00:00+00:00,1,2341.9
2024-06-04 01:30:00+00:00,-1,2369.55
2024-06-04 04:30:00+00:00,1,2367.45
2024-06-04 07:00:00+00:00,-1,2366.25
2024-06-04 12:30:00+00:00,1,2349.8999999999996
2024-06-05 06:30:00+00:00,-1,2355.3
2024-06-05 13:00:00+00:00,1,2358.75
2024-06-06 08:00:00+00:00,-1,2383.35
2024-06-06 15:30:00+00:00,1,2389.2
2024-06-07 01:30:00+00:00,-1,2393.65
2024-06-07 03:00:00+00:00,1,2392.6
2024-06-07 05:30:00+00:00,-1,2402.45
2024-06-09 23:00:00+00:00,1,2313.0
2024-06-10 00:30:00+00:00,-1,2314.45
2024-06-10 07:30:00+00:00,1,2311.35
2024-06-10 20:00:00+00:00,-1,2328.25
2024-06-11 12:30:00+00:00,1,2328.3500000000004
2024-06-11 16:30:00+00:00,-1,2326.65
2024-06-11 17:30:00+00:00,1,2326.3500000000004
2024-06-12 01:00:00+00:00,-1,2331.0
2024-06-12 06:00:00+00:00,1,2330.3999999999996
2024-06-12 14:00:00+00:00,-1,2349.7
2024-06-12 15:30:00+00:00,1,2344.65
2024-06-12 18:00:00+00:00,-1,2352.3999999999996
2024-06-12 20:30:00+00:00,1,2338.3500000000004
2024-06-12 22:30:00+00:00,-1,2338.8
2024-06-13 06:30:00+00:00,1,2328.0
2024-06-13 11:30:00+00:00,-1,2329.5
2024-06-13 13:00:00+00:00,1,2328.05
2024-06-13 14:00:00+00:00,-1,2330.45
2024-06-13 19:00:00+00:00,1,2318.1
2024-06-16 22:30:00+00:00,-1,2346.1499999999996
2024-06-17 04:00:00+00:00,1,2338.25
2024-06-17 05:30:00+00:00,-1,2336.9
2024-06-17 22:30:00+00:00,1,2334.7
2024-06-18 05:00:00+00:00,-1,2337.65
2024-06-18 12:00:00+00:00,1,2325.9
2024-06-19 03:30:00+00:00,-1,2344.3999999999996
2024-06-19 16:00:00+00:00,1,2343.0
2024-06-20 03:00:00+00:00,-1,2348.3
2024-06-20 04:30:00+00:00,1,2349.7
2024-06-20 08:00:00+00:00,-1,2353.85
2024-06-20 10:30:00+00:00,1,2349.75
2024-06-21 01:30:00+00:00,-1,2374.95
2024-06-21 04:00:00+00:00,1,2374.65
2024-06-21 06:30:00+00:00,-1,2375.85
2024-06-21 08:00:00+00:00,1,2374.25
2024-06-21 09:30:00+00:00,-1,2378.45
2024-06-21 11:30:00+00:00,1,2377.9
2024-06-21 12:30:00+00:00,-1,2378.4
2024-06-21 18:30:00+00:00,1,2333.8
2024-06-23 23:30:00+00:00,-1,2332.7
2024-06-24 01:30:00+00:00,1,2334.15
2024-06-24 09:30:00+00:00,-1,2341.1499999999996
2024-06-24 17:00:00+00:00,1,2342.8
2024-06-24 23:00:00+00:00,-1,2344.95
2024-06-25 05:00:00+00:00,1,2338.8999999999996
2024-06-25 06:00:00+00:00,-1,2338.3999999999996
2024-06-25 09:00:00+00:00,1,2340.6499999999996
2024-06-25 11:30:00+00:00,-1,2345.05
2024-06-26 07:00:00+00:00,1,2324.45
2024-06-26 10:30:00+00:00,-1,2325.1499999999996
2024-06-26 12:00:00+00:00,1,2322.45
2024-06-26 13:00:00+00:00,-1,2324.1
2024-06-27 04:30:00+00:00,1,2309.75
2024-06-28 00:30:00+00:00,-1,2336.8
2024-06-28 02:30:00+00:00,1,2332.6000000000004
2024-06-28 04:00:00+00:00,-1,2332.7
2024-06-28 05:30:00+00:00,1,2332.9
2024-06-28 18:00:00+00:00,-1,2339.2
2024-07-01 01:30:00+00:00,1,2335.9
2024-07-01 04:00:00+00:00,-1,2336.45
2024-07-01 06:30:00+00:00,1,2333.3500000000004
2024-07-01 12:30:00+00:00,-1,2345.05
2024-07-01 15:30:00+00:00,1,2334.6
2024-07-02 03:30:00+00:00,-1,2339.8999999999996
2024-07-02 13:00:00+00:00,1,2334.2
2024-07-02 16:00:00+00:00,-1,2334.5
2024-07-02 18:30:00+00:00,1,2334.3999999999996
2024-07-03 16:30:00+00:00,-1,2369.8999999999996
2024-07-03 23:00:00+00:00,1,2365.9
2024-07-04 02:30:00+00:00,-1,2368.6499999999996
2024-07-04 08:00:00+00:00,1,2365.0
2024-07-05 10:00:00+00:00,-1,2373.0
2024-07-05 13:00:00+00:00,1,2377.6
2024-07-05 20:00:00+00:00,-1,2398.75
2024-07-08 05:00:00+00:00,1,2392.25
2024-07-08 06:00:00+00:00,-1,2392.35
2024-07-08 23:30:00+00:00,1,2367.5
2024-07-09 05:30:00+00:00,-1,2373.05
2024-07-09 13:30:00+00:00,1,2368.25
2024-07-10 17:30:00+00:00,-1,2381.8
2024-07-11 03:00:00+00:00,1,2382.05
2024-07-11 16:30:00+00:00,-1,2421.95
2024-07-12 14:30:00+00:00,1,2411.3
2024-07-12 18:30:00+00:00,-1,2420.45
2024-07-15 04:00:00+00:00,1,2415.9
2024-07-15 06:00:00+00:00,-1,2414.25
2024-07-15 08:00:00+00:00,1,2410.3
2024-07-15 17:00:00+00:00,-1,2435.55
2024-07-16 01:30:00+00:00,1,2427.4
2024-07-16 13:00:00+00:00,-1,2443.45
2024-07-16 14:00:00+00:00,1,2444.05
2024-07-17 03:00:00+00:00,-1,2481.2
2024-07-17 08:00:00+00:00,1,2475.8
2024-07-17 11:00:00+00:00,-1,2476.2
2024-07-17 19:00:00+00:00,1,2461.15
2024-07-18 08:30:00+00:00,-1,2473.8500000000004
2024-07-21 22:00:00+00:00,1,2402.15
2024-07-22 11:30:00+00:00,-1,2406.4
2024-07-22 16:30:00+00:00,1,2389.25
2024-07-22 22:00:00+00:00,-1,2399.45
2024-07-23 00:30:00+00:00,1,2397.8500000000004
2024-07-23 03:00:00+00:00,-1,2400.9
2024-07-23 08:00:00+00:00,1,2397.1
2024-07-24 08:00:00+00:00,-1,2416.3
2024-07-24 10:00:00+00:00,1,2414.1499999999996
2024-07-24 16:30:00+00:00,-1,2422.75
2024-07-24 23:30:00+00:00,1,2397.8
2024-07-25 01:30:00+00:00,-1,2392.2
2024-07-25 19:30:00+00:00,1,2360.25
2024-07-26 06:30:00+00:00,-1,2369.65
2024-07-26 09:00:00+00:00,1,2394.8
2024-07-26 17:30:00+00:00,-1,2431.5
2024-07-28 22:30:00+00:00,1,2437.9
2024-07-29 01:30:00+00:00,-1,2442.85
2024-07-29 13:00:00+00:00,1,2436.7
2024-07-29 15:00:00+00:00,-1,2431.05
2024-07-29 19:30:00+00:00,1,2426.9
2024-07-29 23:30:00+00:00,-1,2428.1
2024-07-30 04:00:00+00:00,1,2429.75
2024-07-30 12:00:00+00:00,-1,2434.3
2024-07-30 13:30:00+00:00,1,2434.9
2024-07-30 15:30:00+00:00,-1,2434.55
2024-07-30 16:30:00+00:00,1,2433.95
2024-07-31 07:30:00+00:00,-1,2464.75
2024-07-31 09:00:00+00:00,1,2463.75
2024-07-31 23:30:00+00:00,-1,2491.8
2024-08-01 01:30:00+00:00,1,2494.25
2024-08-01 02:30:00+00:00,-1,2494.3
2024-08-01 11:30:00+00:00,1,2480.35
2024-08-01 17:30:00+00:00,-1,2485.4
2024-08-01 19:30:00+00:00,1,2485.3
2024-08-02 01:30:00+00:00,-1,2492.75
2024-08-02 04:30:00+00:00,1,2499.7
2024-08-02 11:30:00+00:00,-1,2506.3
2024-08-02 20:00:00+00:00,1,2476.45
2024-08-05 00:30:00+00:00,-1,2477.55
2024-08-05 03:00:00+00:00,1,2483.1499999999996
2024-08-05 05:30:00+00:00,-1,2490.55
2024-08-05 13:30:00+00:00,1,2420.1499999999996
2024-08-06 06:00:00+00:00,-1,2447.95
2024-08-06 08:00:00+00:00,1,2448.5
2024-08-06 12:30:00+00:00,-1,2447.3500000000004
2024-08-07 04:30:00+00:00,1,2428.8
2024-08-07 16:00:00+00:00,-1,2436.85
2024-08-08 04:00:00+00:00,1,2430.8
2024-08-09 03:00:00+00:00,-1,2463.2
2024-08-09 07:00:00+00:00,1,2459.35
2024-08-09 12:00:00+00:00,-1,2467.75
2024-08-12 04:30:00+00:00,1,2468.55
2024-08-13 01:00:00+00:00,-1,2513.95
2024-08-13 11:30:00+00:00,1,2502.7
2024-08-14 02:30:00+00:00,-1,2502.8
2024-08-14 06:30:00+00:00,1,2502.9
2024-08-14 13:00:00+00:00,-1,2509.3
2024-08-14 18:30:00+00:00,1,2481.8
2024-08-15 05:00:00+00:00,-1,2491.25
2024-08-15 10:30:00+00:00,1,2494.8500000000004
2024-08-15 13:00:00+00:00,-1,2494.95
2024-08-15 18:30:00+00:00,1,2493.9
2024-08-15 20:00:00+00:00,-1,2495.2
2024-08-15 23:30:00+00:00,1,2493.45
2024-08-16 03:30:00+00:00,-1,2491.1499999999996
2024-08-16 06:00:00+00:00,1,2492.05
2024-08-19 10:00:00+00:00,-1,2539.2
2024-08-19 12:00:00+00:00,1,2530.3500000000004
2024-08-20 15:30:00+00:00,-1,2556.3500000000004
2024-08-20 20:00:00+00:00,1,2552.5
2024-08-21 08:00:00+00:00,-1,2550.25
2024-08-21 15:30:00+00:00,1,2544.15
2024-08-22 02:00:00+00:00,-1,2546.05
2024-08-22 06:00:00+00:00,1,2540.7
2024-08-22 08:30:00+00:00,-1,2541.3
2024-08-22 10:00:00+00:00,1,2542.15
2024-08-22 11:00:00+00:00,-1,2542.25
2024-08-23 00:00:00+00:00,1,2521.65
2024-08-26 03:30:00+00:00,-1,2547.2
2024-08-26 06:30:00+00:00,1,2547.55
2024-08-26 14:00:00+00:00,-1,2555.2
2024-08-26 17:00:00+00:00,1,2553.6499999999996
2024-08-26 22:30:00+00:00,-1,2553.05
2024-08-27 05:30:00+00:00,1,2544.2
2024-08-27 07:30:00+00:00,-1,2547.65
2024-08-27 17:00:00+00:00,1,2548.95
2024-08-28 01:30:00+00:00,-1,2557.95
2024-08-28 09:30:00+00:00,1,2543.55
2024-08-28 10:30:00+00:00,-1,2542.95
2024-08-28 19:00:00+00:00,1,2540.8500000000004
2024-08-28 22:00:00+00:00,-1,2541.1499999999996
2024-08-29 00:00:00+00:00,1,2541.1
2024-08-29 12:00:00+00:00,-1,2554.0
2024-08-29 17:00:00+00:00,1,2558.1
2024-08-29 23:30:00+00:00,-1,2553.45
2024-08-30 08:30:00+00:00,1,2554.7
2024-08-30 10:30:00+00:00,-1,2554.6
2024-08-30 18:30:00+00:00,1,2533.4
2024-09-02 02:00:00+00:00,-1,2530.95
2024-09-02 03:30:00+00:00,1,2525.9
2024-09-03 01:00:00+00:00,-1,2527.8
2024-09-03 07:30:00+00:00,1,2531.25
2024-09-03 10:00:00+00:00,-1,2533.5
2024-09-03 16:00:00+00:00,1,2515.8500000000004
2024-09-04 06:00:00+00:00,-1,2525.1499999999996
2024-09-04 10:00:00+00:00,1,2509.75
2024-09-04 17:30:00+00:00,-1,2526.45
2024-09-04 20:30:00+00:00,1,2525.15
2024-09-05 03:30:00+00:00,-1,2527.3
2024-09-05 06:00:00+00:00,1,2528.25
2024-09-06 00:30:00+00:00,-1,2546.8500000000004
2024-09-06 03:00:00+00:00,1,2546.55
2024-09-06 12:00:00+00:00,-1,2547.75
2024-09-09 04:00:00+00:00,1,2527.55
2024-09-09 05:00:00+00:00,-1,2527.45
2024-09-09 09:30:00+00:00,1,2523.2
2024-09-10 02:00:00+00:00,-1,2532.95
2024-09-10 05:30:00+00:00,1,2531.25
2024-09-10 14:00:00+00:00,-1,2538.55
2024-09-10 15:00:00+00:00,1,2536.85
2024-09-11 13:00:00+00:00,-1,2543.7
2024-09-11 15:30:00+00:00,1,2539.75
2024-09-12 07:00:00+00:00,-1,2546.0
2024-09-12 12:00:00+00:00,1,2546.05
2024-09-15 22:00:00+00:00,-1,2608.75
2024-09-16 00:30:00+00:00,1,2608.5
2024-09-16 07:00:00+00:00,-1,2613.8
2024-09-16 08:30:00+00:00,1,2613.1499999999996
2024-09-16 10:30:00+00:00,-1,2610.6499999999996
2024-09-16 20:00:00+00:00,1,2609.1
2024-09-17 01:00:00+00:00,-1,2608.4
2024-09-17 02:00:00+00:00,1,2608.8
2024-09-17 03:00:00+00:00,-1,2609.1
2024-09-17 06:00:00+00:00,1,2605.1499999999996
2024-09-17 09:00:00+00:00,-1,2607.55
2024-09-17 11:30:00+00:00,1,2601.55
2024-09-17 15:30:00+00:00,-1,2597.15
2024-09-17 18:00:00+00:00,1,2594.2
2024-09-18 04:30:00+00:00,-1,2600.8
2024-09-18 10:00:00+00:00,1,2597.7
2024-09-18 14:00:00+00:00,-1,2602.1
2024-09-19 02:30:00+00:00,1,2583.7
2024-09-19 10:30:00+00:00,-1,2615.2
2024-09-19 16:00:00+00:00,1,2611.7
2024-09-20 09:30:00+00:00,-1,2633.8
2024-09-20 10:30:00+00:00,1,2633.25
2024-09-20 13:30:00+00:00,-1,2638.45
2024-09-20 14:30:00+00:00,1,2637.15
2024-09-20 17:30:00+00:00,-1,2647.3500000000004
2024-09-23 03:00:00+00:00,1,2647.6499999999996
2024-09-23 07:00:00+00:00,-1,2650.5
2024-09-23 10:00:00+00:00,1,2644.8999999999996
2024-09-23 23:30:00+00:00,-1,2651.55
2024-09-24 01:30:00+00:00,1,2651.5
2024-09-24 06:00:00+00:00,-1,2657.95
2024-09-24 10:00:00+00:00,1,2654.8999999999996
2024-09-24 11:30:00+00:00,-1,2656.85
2024-09-24 13:00:00+00:00,1,2654.8
2024-09-24 22:00:00+00:00,-1,2685.55
2024-09-25 17:30:00+00:00,1,2682.05
2024-09-25 20:30:00+00:00,-1,2683.35
2024-09-26 08:00:00+00:00,1,2687.3999999999996
2024-09-26 20:00:00+00:00,-1,2696.95
2024-09-27 03:30:00+00:00,1,2693.45
2024-09-27 05:30:00+00:00,-1,2690.3
2024-09-27 11:30:00+00:00,1,2687.75
2024-09-27 14:30:00+00:00,-1,2686.0
2024-09-27 19:30:00+00:00,1,2671.7
2024-09-30 01:30:00+00:00,-1,2682.15
2024-09-30 05:30:00+00:00,1,2677.75
2024-09-30 08:00:00+00:00,-1,2678.25
2024-09-30 16:30:00+00:00,1,2657.25
2024-09-30 18:30:00+00:00,-1,2656.3
2024-09-30 20:30:00+00:00,1,2653.9
2024-10-01 20:00:00+00:00,-1,2681.9
2024-10-01 22:00:00+00:00,1,2681.7
2024-10-01 23:30:00+00:00,-1,2682.45
2024-10-02 07:00:00+00:00,1,2670.3500000000004
2024-10-02 15:00:00+00:00,-1,2672.05
2024-10-02 18:00:00+00:00,1,2671.8
2024-10-03 05:30:00+00:00,-1,2674.75
2024-10-03 17:00:00+00:00,1,2676.25
2024-10-04 06:30:00+00:00,-1,2685.75
2024-10-04 15:00:00+00:00,1,2675.3999999999996
2024-10-04 16:00:00+00:00,-1,2675.55
2024-10-04 20:00:00+00:00,1,2668.95
2024-10-07 05:00:00+00:00,-1,2666.3999999999996
2024-10-07 07:30:00+00:00,1,2664.1000000000004
2024-10-07 12:30:00+00:00,-1,2672.85
2024-10-08 03:30:00+00:00,1,2659.15
2024-10-08 07:00:00+00:00,-1,2658.8500000000004
2024-10-08 09:00:00+00:00,1,2654.8500000000004
2024-10-08 13:00:00+00:00,-1,2667.3
2024-10-08 20:00:00+00:00,1,2638.3500000000004
2024-10-09 06:30:00+00:00,-1,2636.6000000000004
2024-10-09 09:00:00+00:00,1,2633.8500000000004
2024-10-09 13:30:00+00:00,-1,2632.55
2024-10-09 15:30:00+00:00,1,2630.65
2024-10-09 16:30:00+00:00,-1,2630.2
2024-10-10 03:00:00+00:00,1,2629.7
2024-10-10 04:00:00+00:00,-1,2631.1
2024-10-10 13:00:00+00:00,1,2633.5
2024-10-10 17:00:00+00:00,-1,2640.35
2024-10-10 18:00:00+00:00,1,2640.2
2024-10-11 09:30:00+00:00,-1,2656.1000000000004
2024-10-11 11:00:00+00:00,1,2656.0
2024-10-13 22:30:00+00:00,-1,2669.7
2024-10-14 03:00:00+00:00,1,2668.0
2024-10-14 11:30:00+00:00,-1,2672.8500000000004
2024-10-14 20:00:00+00:00,1,2668.7
2024-10-14 22:00:00+00:00,-1,2667.85
2024-10-15 06:30:00+00:00,1,2660.4
2024-10-15 17:00:00+00:00,-1,2680.25
2024-10-15 18:00:00+00:00,1,2679.85
2024-10-15 20:00:00+00:00,-1,2679.15
